name,special_price,price
"Iphone 14 Pro 256gb Rom 6gb Ram 1sim + Esim 6.7"" Oled Face Id 5g Cellphone - Renewed",985000,1000000
"Iphone 14 Pro 128gb Rom 6gb Ram 1sim + Esim 6.7"" Oled Face Id 5g Cellphone - Renewed",919000,950000
"Iphone 14 Pro 5g - 6.1"" - 128gb Rom - 6gb Ram - Nano-sim - 3200mah - - Renewed",919000,950000
"Iphone 14 Pro 5g - 6.1"" - 128gb Rom - 6gb Ram - Nano-sim - 3200mah  - Renewed",919000,950000
"Iphone 14 Pro 128gb Rom 6gb Ram - 1sim + 1 Esim - 6.1"" Oled Face Id  5g Smartphone - Renewed",919000,950000
"Iphone 14 - 256gb Rom 6gb Ram - 1 Sim+1 Esim 6.1"" Genuine Super Retina Oled. 5g - Renewed",758999,800000
"Iphone 14 - 256gb Rom 6gb Ram - 1 Sim+1 Esim 6.1"" Genuine Super Retina Oled 5g - Renewed",758999,800000
"Iphone 14 - 256gb Rom 6gb Ram - 1 Sim+1 Esim 6.1"" Genuine Super Retina Oled Face Id 5g - Renewed",758999,800000
Iphone 14 - 256gb Ios 17 Apple A15 Bionic Super Retina Xdr Oled Dust/water Resistant - Renewed,758999,800000
"Apple Iphone 14 5g - 6.1""oled - 256gb Rom - 6gb Ram - Nanosim - 3279mah - Renewed",758999,800000
"Iphone 14 - 128gb Rom 6gb Ram - 1 Sim+1 Esim 6.1"" Genuine Super Retina Oled. 5g - Renewed",729999,770000
"Iphone 14 - 128gb Rom 6gb Ram - 1 Sim+1 Esim 6.1"" Genuine Super Retina Oled 5g - Renewed",739999,770000
"Iphone 14 - 128gb Rom 6gb Ram - 1 Sim+1 Esim 6.1"" Genuine Super Retina Oled Face Id 5g - Renewed",739999,770000
Iphone 14 - 128gb - Ios 17 - Apple A15 Bionic Super Retina Xdr Oled Dust/water Resistant - Renewed,729999,770000
"Iphone 14 5g - 6.1""oled - 128gb Rom - 6gb Ram - Nanosim - 3279mah  - Renewed",729999,770000
"iPhone 11 - 6.1"" -64GB ROM - 4GB RAM - Single Sim- 4g Lte - Purple - Renewed",494999,595000
"iPhone 11 Pro - 5.8"" - 64GB ROM - 4GB RAM - 4g Lte - Single Sim & E-sim- 3046mah - Green - Renewed",569999,650000
"iPhone 11 Pro - 5.8"" - 64GB ROM - 4GB RAM - 4g Lte - Single Sim & E-sim - 3190mAh - Silver -Renewed",569999,650000
"iPhone 11 Pro - 5.8"" - 64GB ROM - 4GB RAM - 4g Lte - Single Sim & E-sim- 3046mah - Gold -Renewed",569999,650000
"Iphone 11 - 6.1"" -64gb Rom- 4gb Ram- 4g Lte -single Sim & E-sim - Renewed",494999,595000
"iPhone 11 Pro - 5.8"" - 256GB ROM - 4GB RAM - 4g Lte - Single Sim & E-sim - 3190mah - Silver - Renewed",595999,750000
"iPhone 11 Pro - 5.8"" - 256GB ROM - 4GB RAM - 4g Lte - Single Sim & E-sim - 3190mah - Gold - Renewed",595999,750000
"iPhone 11 Pro - 5.8"" - 256GB ROM - 4GB RAM - 4g Lte - Single Sim & E-sim - 3190mah - Green - Renewed",595999,650000
"iPhone 11 Pro Max - 5.8"" - 64GB ROM - 4GB RAM - nano Sim + E-sim -3000mah - Silver -Renewed",649900,750000
"iPhone 12 - 6.1"" - 64GB ROM - 4GB RAM - 5g - Nano Sim + E-sim - 3000mah - Black - Renewed",548999,680000
"iPhone 12 - 6.1"" - 128GB ROM - 4GB RAM - 5g - Nano Sim + E-sim - 3000mah - Green - Renewed",619999,680000
"iPhone 11 Pro Max - 5.8"" - 64GB ROM - 4GB RAM - 4G Lte - Nano Sim + E-Sim - 3000mAh - Green - Renewed",649900,750000
"iPhone 11 Pro Max - 5.8"" - 64GB ROM - 4GB RAM - 4g Lte - Nano Sim + E-sim - 3000mah - Renewed",649900,750000
"iPhone 12 - 6.1"" - 128GB ROM - 4GB RAM - 5g - Nano Sim + E-sim - 3000mah - Blue - Renewed",619999,680000
"iPhone 12 - 6.1"" - 128GB ROM - 4GB RAM - 5g - Nano Sim + E-sim - 3000mah - Black - Renewed",619999,680000
"iPhone 12 Pro - 6.1"" - 128GB ROM - 6GB RAM - 5g - Nano Sim + E-sim - 3000mah - Grey - Renewed",695999,820000
"iPhone 12 Pro - 6.1"" - 128GB ROM - 6GB RAM - 5g - Nano Sim + E-sim - 3000mah",695999,820000
"iPhone 12 Pro - 6.1"" - 128GB ROM - 6GB RAM - 5g - Nano Sim + E-sim - 3000mah - Renewed",695999,820000
"iPhone 12 Pro - 6.1"" - 128GB ROM - 6GB RAM - 5g - Nano Sim + E-sim - 3000mah - White - Renewed",695999,820000
"iPhone 12 Pro Max - 6.7"" - 6GB RAM - 256GB ROM - 5g - Nano Sim + E-sim - 3000mah - Renewed",879999,960000
"iPhone 12 Pro Max - 6.7"" - 6GB RAM - 256GB ROM - 5g - Nano Sim + E-sim - 3000mah - Blue - Renewed",879999,960000
"iPhone 12 Pro Max - 6.7"" - 6GB RAM - 256GB ROM - 5g - Nano Sim + E-sim - 3000mah - White - Renewed",879999,960000
"iPhone 12 Pro - 6.1"" - 256GB ROM - 6GB RAM - 5g - Nano Sim + E-sim - 3000mah - Renewed",749999,820000
"iPhone 12 Pro Max - 6.7"" - 6GB RAM - 256GB ROM - 5g - Nano Sim + E-sim - 3000mah - Grey - Renewed",879999,960000
"iphone 11 Pro Max - 5.8"" - 256GB ROM - 4GB RAM - 4G Lte - Nano Sim + E-Sim -3000mAh -Silver - Renewed",695999,750000
"iphone 11 Pro Max - 5.8"" - 256GB ROM - 4GB RAM - 4G Lte - Nano Sim + E-Sim - 3000mAh  - Renewed",695999,750000
"iphone 11 Pro Max - 5.8"" - 256GB ROM - 4GB RAM - 4G Lte - Nano Sim + E-Sim - 3000mAh - Gold - Renewed",695999,750000
"Iphone 11 Pro Max - 5.8"" - 256GB ROM - 4GB RAM - 4G Lte - Nano Sim + E-sim - 3000mAh - Renewed",695999,750000
"iphone 12 - 6.1"" - 64GB ROM - 4GB RAM - 5G - Nano Sim + E-Sim - 3000mAh - Blue - Renewed",548999,680000
"iphone 12 - 6.1"" - 64GB ROM - 4GB RAM - 5G - Nano Sim + E-sim - 3000mAh - Green - Renewed",548999,680000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios  - 1 Sim+e-sim - Renewed",839999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios - 1 Sim+e-sim-Renewed",839999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled - 1 Sim+e-sim - Renewed",839999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled - 1 Sim+e-sim - Renewed",839999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios 1 Sim+e-sim - Renewed",839999,900000
"Iphone 8 Plus - 5.5"" - 64gb Rom - 3gb Ram - Ios 11 - 12mp - Renewed,,",289999,390000
"Iphone 8 Plus - 5.5"" - 64gb Rom - 3gb Ram - Ios 11 - 12mp - Renewed.",289000,390000
"Iphone 8 Plus - 5.5"" - 64gb Rom - 3gb Ram - Ios 11 - 12mp - Renewed",289999,390000
Iphone 8 Plus - 64gb Rom - 3gb Ram - Ios 11 - 12mp - 5.5inch - Renewed,289999,390000
"Iphone Xr - 6.1"" - 3gb Ram - 64gb Rom - Wifi + 4g - Nano Sim - 3000mah - Renewed",298999,480000
"Iphone Xr - 6.1"" - 3gb Ram - 64gb Rom - Wifi + 4g - Nano Sim - 3000mah - Black - Renewed",298999,480000
"Iphone Xr - 6.1"" - 3gb Ram - 128gb Rom - Wifi + 4g - Nano Sim - 3000mah - Black - Renewed",329000,480000
"Iphone Xr - 6.1"" - 3gb Ram - 128gb Rom - Wifi + 4g - Nano Sim - 3000mah - Blue - Renewed",339900,480000
"Iphone 11 - 6.1"" - 64gb Rom + 4gb Ram - Wifi +4g - Nano Sim - 3110mah - Green - Renewed",379995,490000
"Iphone 11 - 6.1"" - 64gb Rom + 4gb Ram - Wifi +4g - Nano Sim - 3110mah - White - Renewed",379995,490000
"Iphone 11 - 6.1"" - 64gb Rom + 4gb Ram - Wifi +4g - Nano Sim - 3110mah - Red - Renewed",379995,490000
"Iphone 11 - 6.1"" - 128gb Rom + 4gb Ram - Wifi + 4g - Nano Sim - 3110mah - Renewed",399999,490000
"Iphone 11 - 6.1"" - 128gb Rom + 4gb Ram - Wifi + 4g - Nano Sim - 3110mah - Purple - Renewed",399999,490000
"Iphone 11 - 6.1"" - 64gb Rom + 4gb Ram - Wifi + 4g - Nano Sim - 3110mah - Purple - Renewed",379995,490000
"Iphone 11 - 6.1"" - 128gb Rom + 4gb Ram - Wifi + 4g - Nano Sim - 3000mah - Black - Renewed",399999,490000
"Iphone 11 - 6.1"" - 64gb Rom + 4gb Ram - Wifi + 4g - Nano Sim - 3110mah - Green - Renewed",379585,495000
"Iphone Xr - 6.1"" - 3gb Ram- 64gb Rom - Wifi + 4g - Nano Sim - 3000mah - Renewed",299999,390000
"Iphone Xr - 6.1"" - 64gb Rom- 3gb Ram - Wifi + 4g - Nano Sim - 3000mah - Renewed",299999,390000
"Iphone 12 5g - 6.1"" - Single Sim - 128gb Rom - 4gb Ram - Ios 14.1 - 2815mah - Green - Renewed",459999,620000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed",689999,720000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed",689999,720000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed",689999,720000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed",689999,720000
"Iphone 12 5g - 6.1"" - Single Sim - 128gb Rom - 4gb Ram - Ios 14.1 - 2815mah - Blue - Renewed",459999,620000
"Iphone 12  -5g - 6.1"" - Single Sim - 128gb Rom - 4gb Ram - Ios 14.1 - 2815mah - Renewed",459999,620000
"Iphone 11 Pro Max - 5.8"" - 64gb Rom - 4gb Ram - 4g Lte - Single And E-sim - 3969mah - Renewed",499999,620000
"Iphone 11 Pro Max - 5.8"" - Single Sim - 64gb Rom - 4gb Ram - 4g Lte - Single Sim - 3969mah - Renewed",499999,620000
"Iphone 12 - 6.1"" - 4gb Ram - 64gb Rom - Single Sim - 2815mah - Blue - Renewed",399999,665000
"Iphone 12 - 6.1"" - 4gb Ram - 64gb Rom - Face Id - Oled Screen- Single Sim - 2815mah - Green - Renewed",399999,565000
"Iphone 12 - 6.1"" - 4gb Ram - 128gb Rom - Single Sim - 2815mah - Blue - Renewed",459999,650000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed",689999,720000
"Iphone 12 Pro - 6.1"" - 256gb Rom - 6gb Ram - Face Id Unlock - 5g - 1 Sim & E-sim - 2815mah - Renewed.",619999,670000
"Iphone 12 Pro Max - 6.7"" - 256gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed",729999,780000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4gb Ram - 128gb Rom - Super Retina Xdr Oled [renewed]",599999,650000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4gb Ram - 128gb Rom - Super Retina - [renewed]",599999,650000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4gb Ram - 128gb Rom - Super Retina - 3240mah [renewed]",599999,650000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4gb Ram - 128gb Rom - Super Retina - Oled - 3240mah [renewed]",599999,650000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4gb Ram - 128gb Rom - Super Retina - Xdr Oled - 3240mah [renewed]",599999,650000
"iPhone 8 - 4.7"" - 64gb Rom - 2gb Ram - Wifi + 4g - Nano Sim - 3000mah - Black - Renewed",179000,250000
"iPhone 8 - 4.7"" - 64gb Rom - 2gb Ram - Wifi + 4g - Nano Sim - 3000mah - Silver - Renewed",179000,195000
"iPhone 8 - 4.7"" - 64gb Rom - 2gb Ram - Wifi + 4g - Nano Sim - 3000mah - Gold - Renewed",179000,245000
"iPhone 8 - 4.7"" - 64gb Rom - 2gb Ram - Wifi + 4g - Nano Sim - Red - Renewed",179899,195000
"Iphone 12 - 6.1"" - 4gb Ram - 128gb Rom - Single Sim - 2815mah - Black - Renewed",459999,650000
"Iphone 12 - 6.1"" - 4gb Ram - 64gb Rom - Face Id - Oled Screen- Single Sim - 2815mah - Black - Renewed",399999,665000
"Iphone 12 - 6.1"" - 4gb Ram - 128gb Rom - Oled Screen- Single Sim - 2815mah - Green - Renewed",459999,650000
"iPhone 12 - 6.1"" - 4GB RAM - 128GB RAM - Single Sim - 2815mAh - Renewed",459999,500000
"Iphone 12 Pro Max - 6.7"" - 256gb Rom - 6gb Ram - 5g - Single Sim - 5000mAh - Renewed",728999,790000
"Iphone 12 Pro Max - 6.7"" - 256gb Rom - 6gb Ram - 5g. - Single Sim - 5000mah - Renewed",728999,790000
"Iphone 12 Pro Max - 6.7"" - 256gb Rom - 6gb Ram - 5g - Single Sim - 5000mah - Renewed,,",728999,790000
"Iphone 12 Pro Max - 6.7"" - 256gb Rom - 6gb Ram - 5g - Single Sim - 5000mah, - Renewed",728999,790000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah- Renewed,",689999,720000
"Iphone 12 Pro - 6.1"" - 128gb Rom - 6gb Ram - 5g - Nano Sim - 3000mah - 1 Sim & E-sim - Renewed",569999,600000
"Iphone 12 Pro - 128gb Rom - 6gb Ram - 5g - 6.1"" - Ios 14.1 - 1 Sim & E-sim - 2815mah - Renewed,",569999,600000
"Iphone 12 Pro - 128gb Rom - 6gb Ram - 5g - 6.1"" - Ios 14.1 - 1 Sim & E-sim - 2815mah - Renewed",569999,600000
"Iphone 12 Pro - 128gb Rom - 6gb Ram - 5g - 6.1"" - Ios 14.1 - 1 Sim + E-sim - 2815mah- Renewed",569999,600000
"Iphone 12 Pro - 6.1"" - 256gb Rom - 6gb Ram - Face Id Unlock - 5g - 1 Sim & E-sim - .2815mah - Renewed",619999,670000
"Iphone 12 Pro - 6.1"" - 256gb Rom - 6gb Ram - Face Id Unlock - 5g - 1 Sim & E-sim - 2815mah - Renewed,",619999,670000
"Iphone 12 Pro - 6.1"" - 256gb Rom - 6gb Ram - Face Id Unlock - 5g - 1 Sim & E-sim - 2815mah - Renewed",619999,670000
"iPhone 12 - 6.1"" - 4GB RAM - 64GB RAM - Face Id - Oled Screen- Single Sim - Renewed",399999,500000
"iPhone 12 - 6.1"" - 4GB RAM - 128GB RAM  - Oled Screen- Single Sim - 2815mah - Renewed",459999,500000
"Iphone 12 Pro Max - 6.7"" - 128gb Rom - 6gb Ram - 5g - Single Sim - 5000mah [renewed]",689999,720000
"Iphone 12 Pro - 6.1"" - 256gb Rom - 6gb Ram - Face Id Unlock - 5g - 1 Sim & E-sim - 2815mah- Renewed",599999,650000
"iPhone 12 - 6.1"" - 4GB RAM - 128GB RAM  - Single Sim - 2815mAh - Renewed",459999,500000
"IPhone 12 - 6.1"" -4GB RAM - 64GB RAM  - Face Id - Oled Screen- Single Sim - 2815mah - Renewed.",399999,500000
"Iphone 11 Pro - 5.8"" - 64gb Rom - 4gb Ram - 4g Lte - Single Sim - 3046mah - Green - Renewed",439999,500000
"Iphone 11 Pro - 5.8"" - 64gb Rom - 4gb Ram - 4g Lte - Single Sim - 3046mah - Gold - Renewed",439999,500000
Iphone 11 Pro Max - Face Id - Single Sim- 64gb Rom- 4gb Ram - 4g Lte - 3969 Mah - Renewed,499999,720000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4gb Ram - 128gb Rom - Super Retina Xdr Oled - 5g,- Renewed",619999,670000
"Iphone 13 - 6.1""- 1sim+ E-sim -4GB RAM - 128GB RAM  - Super Retina Xdr Oled, - Renewed",619999,670000
"iPhone 13 - 6.1""- 1sim+ E-sim - 4GB RAM - 128GB RAM  - Super Retina Xdr Oled - Renewed",619999,670000
"Iphone 13 - 6.1""- 1sim+ E-sim - 4GB RAM - 128GB RAM - Super Retina Xdr Oled - 5g - Renewed",619999,670000
"iPhone 13 - 6.1""- 1sim+ E-sim - 4GB RAM - 128GB RAM  - Super Retina Xdr Oled - Renewed",619999,670000
"Iphone 13 Pro- 6GB RAM - 128GB ROM - 6.1"" Super Retina Oled -a15 Ios - Face Id - 1 Sim+e-sim -rnewed",759999,800000
"Iphone 13 Pro - 256gb Rom - 6.1""inc Super Retina Oled -a15 Ios - Face Id - 1 Sim+e-sim [renewed]",819999,860000
"Iphone 13 Pro  - 256GB ROM  - 6.1""inc Super Retina Oled -a15 Ios - 1 Sim+e-sim - renewed",819999,860000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios ,- 1 Sim+e-sim [renewed]",849999,900000
"iPhone 12 - 6.1"" - 4GB RAM - 64GB RAM - Face Id - Oled Screen- Single Sim - 2815mah - Renewed",399999,500000
"iPhone 13 - 6.1"" - 1sim+e-sim - 4GB RAM - 128GB RAM - 3240mAh - Renewed",619999,670000
"iPhone 12 Pro Max - 6.7"" - 256GB ROM - 6GB RAM- 5g - Single Sim - 5000mAh - Renewed",729999,780000
"Iphone 13 Pro - 256gb Rom - 6.1""inc Super Retina Oled -a15 Ios  - 1 Sim+e-sim - Renewed",819999,860000
"Iphone 13 Pro - 256gb Rom - 6.1""inc Super Retina Oled -a15 Ios - 1 Sim+e-sim - Renewed",819999,860000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios - 1 Sim+e-sim - Renewed",849999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios- 1 Sim+e-sim - Renewed",849999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios -- 1 Sim+e-sim [renewed]",849999,900000
"Iphone 13 Pro Max - 6gb Ram - 128gb Rom - 6.1""inc Super Retina Oled -a15 Ios- 1 Sim+e-sim - Renewed",849999,900000
"Iphone 13 Pro Max - 6gb Ram - 256gb Rom - 6.1""inc Super Retina Oled -a15 Ios- 1 Sim+e-sim - Renewed",899999,950000
"Iphone 13 Pro Max - 6gb Ram - 256gb Rom - 6.1""inc Super Retina Oled -a15 Ios - 1 Sim+e-sim - Renewed",899999,950000
"Iphone 13 Pro - 256gb Rom - 6.1""inc Super Retina Oled -a15 Ios - Face Id - 1 Sim+e-sim - Renewed",819999,860000
"Iphone 13 Pro - 128gb Rom - 6.1"" Super Retina Oled -a15 Ios - Face Id - 1 Sim+e-sim  - Renewed",759999,800000
"Iphone 13 Pro - 128gb Rom - 6.1"" Super Retina Oled -a15 Ios - Face Id - 1 Sim+e-sim - Renewed",759999,800000
"Iphone 13 Pro - 128gb Rom - 6.1"" Super Retina Oled -a15 Ios - Face Id - 1 Sim+e-sim - Renewed",759999,800000
"Iphone 13 Pro - 128gb Rom - 6.1"" Super Retina Oled -a15 Ios - Face Id 1 Sim+e-sim [renewed]",759999,800000
"iPhone 13 Pro Max 6.1"" 1 Sim+e-sim 256GB Super Retina Oled - Renewed",899999,950000
"iPhone 13 Pro Max 6.1"" a15 iOS Sim+e-sim 256GB Super Retina Oled - Renewed",899999,950000
"iPhone 13 Pro Max 6.1"" 15 iOS 1 Sim+e-sim 256GB Super Retina Oled - Renewed",899999,950000
"iPhone 15 Pro Max 5G - 6.7"" - 256GB ROM - 8GB RAM - E SIM - 48MP - 4422mAh - Natural Titanium",2300000,2300000
iPhone 15 Pro 128GB - Natural Titanium,1380000,1380000
"iPhone 12 Pro Max - 6.7"" - 256GB ROM + 6GB RAM- 1 Sim - 3687mah - Silver - Renewed",885000,885000
"iPhone 12 Pro Max - 6.7"" - 256GB ROM + 6GB RAM- 1 Sim - 3687mah + Pouch & Screenguard- Gold -Renewed",885000,885000
"iPhone 12 Pro Max - 6.7"" - 256GB ROM + 6GB RAM- 1 Sim - 3687mah + Pouch & Screenguard- Blue- Renewed",885000,885000
"iPhone 12 Pro Max - 6.7"" - 256GB ROM  + 6GB RAM- 1 Sim - 3687mah - Graphite - Renewed",885000,885000
"iPhone 12 Pro Max - 6.7""- 128GB ROM + 6GB RAM - 1 Sim - 3687mAh - Blue-Renewed",840000,840000
"iPhone 12 Pro Max - 6.7"" - 128GB ROM + 6GB RAM - 1 Sim - 3687mh + - Graphite - Renewed",840000,840000
"iPhone 12 - 6.1"" -128G ROM - 4GB RAM - Single Sim - 2815mah - White - Renewed",590000,590000
"iPhone 12 - 6.1"" -128G ROM - 4GB RAM - Single Sim - 2815mah - Red - Renewed",590000,590000
"iPhone 12 - 6.1"" -128G ROM - 4GB RAM - Single Sim - 2815mAh - Black - Renewed",590000,590000
"iPhone 12 - 6.1"" -128G ROM - 4GB RAM - Single Sim - 2815mAh - Blue - Renewed",590000,590000
"iPhone 12 - 6.1"" - 64GB ROM- 4GB RAM - Single Sim - 2815mAh - White - Renewed",555000,555000
"iPhone 12 - 6.1"" - 64GB ROM- 4GB RAM - Single Sim - 2815mAh - Red - Renewed",555000,555000
"iPhone 12 - 6.1"" - 64GB ROM- 4GB RAM - Single Sim - 2815mAh - Black - Renewed",555000,555000
"IPhone 12 - 6.1"" -64GB ROM- 4GB RAM - Single Sim - 2815mAh - Blue - Renewed",555000,555000
"iPhone 12 - 6.1"" -64GB ROM- 4GB RAM - Single Sim - 2815mAh - Blue - Renewed",555000,555000
"iPhone 12 - 6.1"" - 64GB RAM - 4GB RAM- Single Sim - 2815mAh - Black - Renewed",555000,555000
"iPhone 12 - 6.1"" - 64GB RAM - 4GB RAM- Single Sim - 2815mAh - Red - Renewed ",555000,555000
"iPhone 12 Pro Max - 6.7""-256GB ROM + 6GB RAM- 1 Sim - 3687mAh- - Gold - Renewed ",885000,885000
"Iphone 12 Pro Max - 6.7""-256GB ROM + 6GB RAM- 1 Sim - 3687mAh - Silver- Renewed",885000,885000
"Iphone 12 Pro Max - 6.7""-256GB ROM + 6GB RAM- 1 Sim - 3687mAh-  - Graphite - Renewed",885000,885000
"Iphone 12 Pro Max - 6.7""-128GB ROM + 6GB RAM- 1 Sim - 3687mAh -  Silver - Renewed",840000,840000
"Iphone 12 Pro Max - 6.7""-128GB ROM + 6GB RAM- 1 Sim - 3687mAh-- Blue- Renewed",840000,840000
"iPhone 12 Pro Max - 6.7""-128GB ROM + 6GB RAM- 1 Sim - 3687mAh- Gold - Renewed",840000,840000
"Iphone 12 Pro Max - 6.7""-128GB ROM + 6GB RAM- 1 Sim - 3687mAh- Graphite - Renewed",840000,840000
"iPhone 12 - 6.1"" - 128 GB RAM - 4GB RAM- Single Sim - 2815mAh - White - Renewed",590000,590000
"iPhone 12 - 6.1"" - 128GB RAM - 4GB RAM - Single Sim - 2815mAh -  Black - Renewed",590000,590000
"iPhone 12 - 6.1"" - 128GB RAM - 4GB RAM- Single Sim - 2815mAh - Red - Renewed",590000,590000
"iPhone 12 - 6.1"" - 128GB RAM - 4GB RAM- Single Sim - 2815mAh - Blue - Renewed",590000,590000
"iPhone 12 - 6.1"" - 64GB RAM - 4GB RAM- Single Sim - 2815mAh - White - Renewed",555000,555000
"iPhone 12 Pro Max - 6.7""- 256GB ROM - 6GB RAM- Single Sim - 3687mah- Blue-Renewed",885000,885000
"iPhone 11 Pro Max-6.5""-256GB ROM - 4GB RAM - Ios 13 - 3969mah - Pouch & Screen Protector - Matte Gold",685000,685000
"iPhone 11 Pro Max-6.5""-256GB ROM - 4GB RAM - Ios 13 - 3969mAh - Pouch & Screen Protector - Silver",685000,685000
"iPhone 11 Pro Max-6.5""-256GB ROM - 4GB RAM - iOS 13 - 3969mah - Pouch & Screen Protector - Space Gray",685000,685000
"iPhone 11 Pro Max-6.5""-64GB ROM - 4GB RAM - iOS 13 - 3969mah - Pouch & Screen Protector - Matte Gold",625000,625000
"iPhone 12 Pro Max - 6.7""- 256GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Blue",725000,725000
"iPhone 12 Pro Max - 6.7""- 256GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Silver",725000,725000
"iPhone 12 Pro Max - 6.7""- 256GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Gold",725000,725000
"iPhone 12 Pro Max-6.7""-256GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Graphite",725000,725000
"iPhone 12 Pro Max - 6.7""- 128GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Silver",629000,629000
"iPhone 12 Pro Max - 6.7""- 128GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Gold",629000,629000
"iPhone 12 Pro Max - 6.7""- 128GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector - Blue",629000,629000
"iPhone 12 Pro Max - 6.7""-128GB ROM+6GB RAM - Single Sim - 3687mah- Pouch & Screen Protector-Graphite",629000,629000
"iPhone 12 - 6.1"" - 128GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - White",590000,590000
"iPhone 12 - 6.1""- 128GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - Red",590000,590000
"iPhone 12 - 6.1""- 128GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - Black",590000,590000
"iPhone 12 - 6.1""- 128GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - Blue",580000,580000
"iPhone 12 - 6.1"" Display - 64GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - Red",555000,555000
"iPhone 12 - 6.1""- 64GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - White",555000,555000
"iPhone 12 - 6.1"" -64GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - Black",555000,555000
"iPhone 12 - 6.1"" -64GB ROM - 4GB RAM - Single Sim - 2815mah - Pouch & Screen Protector - Blue",555000,555000
"iPhone 11 Pro Max - 6.5""-256GB ROM - 4GB RAM - Ios 13 - 3969mAh-Pouch & Screen Protector - Matte Gold",685000,685000
"iPhone 11 Pro Max - 6.5"" - 256GB ROM - 4GB RAM - Ios 13 - 3969mAh - Pouch & Screen Protector - Silver",685000,685000
"iPhone 11 Pro Max - 6.5""-256GB ROM-4GB RAM - Ios 13 - 3969mah - Pouch & Screen Protector - Space Gray",685000,685000
"iPhone 11 Pro Max - 6.5"" - 64GB ROM - 4GB RAM - Ios 13 - 3969mah - Pouch & Screen Protector - Silver",625000,625000
"iPhone 11 Pro Max-6.5""-64GB ROM - 4GB RAM - Ios 13 - 3969mah - Pouch & Screen Protector-Space Gray",625000,625000
"iPhone 11 - 6.1"" - 128GB ROM - 4GB RAM - Single Sim - 3110mah - Pouch & Screen Protector - Green",470000,470000
"iPhone 11 - 6.1"" - 128GB ROM - 4GB RAM - Single Sim - 3110mah - Pouch & Screen Protector - Red",470000,470000
"iPhone 11 - 6.1"" - 128GB ROM - 4GB RAM - Single Sim - 3110mah - Pouch & Screen Protector - Yellow",470000,470000
"iPhone 11 - 6.1"" - 128GB ROM - 4GB RAM  - Single Sim - 3110mah - Pouch & Screen Protector - Black",470000,470000
"iPhone 11 - 6.1"" - 64GB ROM - 4GB RAM - Single Sim - 3110mah - Pouch & Screen Protector - Green",450000,450000
"iPhone 12 - 6.1"" Display - 128GB ROM - 4GB RAM - Single Sim - 2815mAh - Red - Renewed",590000,590000
